                                                                                 Step 
variable                                                                            0     1     2 
Check_spec~0.T_node~0.Commanded_Flow_Rate                                           0     0     0 
Check_spec~0.T_node~0.Config_Timer                                                  0     0     0 
Check_spec~0.T_node~0.Config_Warning_Duration                                       0     0     0 
Check_spec~0.T_node~0.Current_System_Mode                                           9     9     9 
Check_spec~0.T_node~0.Disable_Audio                                                 1     1     1 
Check_spec~0.T_node~0.Door_Open                                                  true  true  true 
Check_spec~0.T_node~0.Flow_Rate                                                     0     0     0 
Check_spec~0.T_node~0.Flow_Rate_High                                                0     0     0 
Check_spec~0.T_node~0.Flow_Rate_Low                                                 1     1     1 
Check_spec~0.T_node~0.Flow_Rate_Not_Stable                                       true  true  true 
Check_spec~0.T_node~0.Humidity                                                   true  true  true 
Check_spec~0.T_node~0.In_Therapy                                                 true  true  true 
Check_spec~0.T_node~0.Infusion_Initiate                                          true  true  true 
Check_spec~0.T_node~0.Logging_Failed                                            false false false 
Check_spec~0.T_node~0.Low_Reservoir                                                 1     1     1 
Check_spec~0.T_node~0.Max_Duration_Over_Infusion                                    0     0     0 
Check_spec~0.T_node~0.Max_Duration_Under_Infusion                                   0     0     0 
Check_spec~0.T_node~0.Max_Idle_Duration                                             2     2     2 
Check_spec~0.T_node~0.Max_Paused_Duration                                           0     0     0 
Check_spec~0.T_node~0.Memory_Corrupted                                           true  true  true 
Check_spec~0.T_node~0.Notification_Cancel                                        true  true  true 
Check_spec~0.T_node~0.Occlusion                                                  true  true  true 
Check_spec~0.T_node~0.Pump_Overheated                                           false false false 
Check_spec~0.T_node~0.Pump_Too_Hot                                               true  true  true 
Check_spec~0.T_node~0.RTC_In_Error                                               true  true  true 
Check_spec~0.T_node~0.Reservoir_Empty                                           false false false 
Check_spec~0.T_node~0.Reservoir_Volume                                              0     0     0 
Check_spec~0.T_node~0.Supply_Voltage                                            false false false 
Check_spec~0.T_node~0.System_Monitor_Failed                                     false false false 
Check_spec~0.T_node~0.System_On                                                  true  true  true 
Check_spec~0.T_node~0.Temp                                                       true  true  true 
Check_spec~0.T_node~0.Tolerance_Max                                               100   100   100 
Check_spec~0.T_node~0.Tolerance_Min                                                99    99    99 
Check_spec~0.T_node~0.VTBI_High                                                     0     0     0 
Check_spec~0.T_node~0.Volume_Infused                                                1     1     1 
Check_spec~0.T_node~0.Watchdog_Interrupted                                       true  true  true 
Check_spec~0.T_node~0.const_hole_1_1                                                4     4     4 
Check_spec~0.T_node~0.const_hole_1_6                                               -1    -1    -1 
Check_spec~0.T_node~0.const_hole_3_3                                                3     3     3 
Check_spec~0.T_node~0.const_hole_3_8                                                1     1     1 
Check_spec~0.T_node~0.inner_hole_0_0                                                4     4     4 
Check_spec~0.T_node~0.inner_hole_0_5                                                7     7     7 
Check_spec~0.T_node~0.inner_hole_2_2                                                3     3     3 
Check_spec~0.T_node~0.inner_hole_2_7                                                7     7     7 
Check_spec~0.T_node~0.inner_hole_4_4                                              530   530   530 
Check_spec~0.T_node~0.inner_hole_4_9                                                3     3     3 
Check_spec~0.T_node~0.out_Audio_Notification_Command                                0     0     0 
Check_spec~0.T_node~0.out_Highest_Level_Alarm                                       4     4     4 
Check_spec~0.T_node~0.out_Is_Audio_Disabled                                         1     1     1 
Check_spec~0.T_node~0.out_Log_Message_ID5                                           0     0     0 
Check_spec~0.T_node~0.out_Notification_Message                                      2     2     2 
Check_spec~0.T_node~0.p1                                                         true  true  true 
Check_spec~0.T_node~0.repairNode_50_0~0.R                                       false false false 
Check_spec~0.T_node~0.repairNode_50_0~0.R_l                                     false false false 
Check_spec~0.T_node~0.repairNode_50_0~0.R_r                                     false false false 
Check_spec~0.T_node~0.repairNode_50_0~0.System_On                                true  true  true 
Check_spec~0.T_node~0.repairNode_50_0~0.const_hole_1_1                              4     4     4 
Check_spec~0.T_node~0.repairNode_50_0~0.const_hole_3_3                              3     3     3 
Check_spec~0.T_node~0.repairNode_50_0~0.inner_hole_0_0                              4     4     4 
Check_spec~0.T_node~0.repairNode_50_0~0.inner_hole_2_2                              3     3     3 
Check_spec~0.T_node~0.repairNode_50_0~0.inner_hole_4_4                            530   530   530 
Check_spec~0.T_node~0.repairNode_50_0~0.out_Highest_Level_Alarm                     4     4     4 
Check_spec~0.T_node~0.repairNode_11279_0~0.Audio_Level                              1     1     1 
Check_spec~0.T_node~0.repairNode_11279_0~0.R                                     true  true  true 
Check_spec~0.T_node~0.repairNode_11279_0~0.R_l                                  false false false 
Check_spec~0.T_node~0.repairNode_11279_0~0.R_r                                  false false false 
Check_spec~0.T_node~0.repairNode_11279_0~0.const_hole_1_6                          -1    -1    -1 
Check_spec~0.T_node~0.repairNode_11279_0~0.const_hole_3_8                           1     1     1 
Check_spec~0.T_node~0.repairNode_11279_0~0.inner_hole_0_5                           7     7     7 
Check_spec~0.T_node~0.repairNode_11279_0~0.inner_hole_2_7                           7     7     7 
Check_spec~0.T_node~0.repairNode_11279_0~0.inner_hole_4_9                           3     3     3 
Check_spec~0.T_node~0.repairNode_11279_0~0.out_Audio_Notification_Command           0     0     0 
Check_spec~0.T_node~0.repairNode_11279_0~0.out_Is_Audio_Disabled                    1     1     1 
Check_spec~0.Temp                                                                true  true  true 
Check_spec~0.Tolerance_Max                                                        100   100   100 
Check_spec~0.Tolerance_Min                                                         99    99    99 
Check_spec~0.VTBI_High                                                              0     0     0 
Check_spec~0.Volume_Infused                                                         1     1     1 
Check_spec~0.Watchdog_Interrupted                                                true  true  true 
Check_spec~0.const_hole_1_1                                                         4     4     4 
Check_spec~0.const_hole_1_6                                                        -1    -1    -1 
Check_spec~0.const_hole_3_3                                                         3     3     3 
Check_spec~0.const_hole_3_8                                                         1     1     1 
Check_spec~0.inner_hole_0_0                                                         4     4     4 
Check_spec~0.inner_hole_0_5                                                         7     7     7 
Check_spec~0.inner_hole_2_2                                                         3     3     3 
Check_spec~0.inner_hole_2_7                                                         7     7     7 
Check_spec~0.inner_hole_4_4                                                       530   530   530 
Check_spec~0.inner_hole_4_9                                                         3     3     3 
Check_spec~0.k                                                                      0     0     0 
Check_spec~0.out_Audio_Notification_Command                                         0     0     0 
Check_spec~0.out_Highest_Level_Alarm                                                4     4     4 
Check_spec~0.out_Is_Audio_Disabled                                                  1     1     1 
Check_spec~0.out_Log_Message_ID5                                                    0     0     0 
Check_spec~0.out_Notification_Message                                               2     2     2 
Check_spec~0.p1                                                                  true  true  true 
Check_spec~0.step                                                                   0     1     2 
Check_spec~0.stepOK                                                              true  true  true 
Check_spec~1.Air_In_Line                                                        false false false 
Check_spec~1.Air_Pressure                                                        true  true  true 
Check_spec~1.Audio_Enable_Duration                                                  0     0     0 
Check_spec~1.Audio_Level                                                            0     0     0 
Check_spec~1.Battery_Depleted                                                    true  true  true 
Check_spec~1.Battery_Low                                                        false false false 
Check_spec~1.Battery_Unable_To_Charge                                           false false false 
Check_spec~1.CPU_In_Error                                                        true  true  true 
Check_spec~1.Commanded_Flow_Rate                                                    0     0     0 
Check_spec~1.Config_Timer                                                           1     1     1 
Check_spec~1.Config_Warning_Duration                                                0     0     0 
Check_spec~1.Current_System_Mode                                                    9     9     9 
Check_spec~1.Disable_Audio                                                          0     0     0 
Check_spec~1.Door_Open                                                           true  true  true 
Check_spec~1.Flow_Rate                                                            255   255   255 
Check_spec~1.Flow_Rate_High                                                       255   255   255 
Check_spec~1.Flow_Rate_Low                                                        255   255   255 
Check_spec~1.Flow_Rate_Not_Stable                                               false false false 
Check_spec~1.H_discovery~0.in                                                    true  true  true 
Check_spec~1.H_discovery~0.out                                                   true  true  true 
Check_spec~1.Humidity                                                           false false false 
Check_spec~1.In_Therapy                                                         false false false 
Check_spec~1.Infusion_Initiate                                                   true  true  true 
Check_spec~1.Logging_Failed                                                     false false false 
Check_spec~1.Low_Reservoir                                                          1     1     1 
Check_spec~1.Max_Duration_Over_Infusion                                             0     0     0 
Check_spec~1.Max_Duration_Under_Infusion                                            0     0     0 
Check_spec~1.Max_Idle_Duration                                                      2     2     2 
Check_spec~1.Max_Paused_Duration                                                    2     2     2 
Check_spec~1.Memory_Corrupted                                                   false false false 
Check_spec~1.Notification_Cancel                                                 true  true  true 
Check_spec~1.Occlusion                                                          false false false 
Check_spec~1.Pump_Overheated                                                    false false false 
Check_spec~1.Pump_Too_Hot                                                       false false false 
Check_spec~1.RTC_In_Error                                                        true  true  true 
Check_spec~1.Reservoir_Empty                                                     true  true  true 
Check_spec~1.Reservoir_Volume                                                       0     0     0 
Check_spec~1.Supply_Voltage                                                     false false false 
Check_spec~1.System_Monitor_Failed                                              false false false 
Check_spec~1.System_On                                                           true  true  true 
Check_spec~1.T_node~0.Air_In_Line                                               false false false 
Check_spec~1.T_node~0.Air_Pressure                                               true  true  true 
Check_spec~1.T_node~0.Audio_Enable_Duration                                         0     0     0 
Check_spec~1.T_node~0.Audio_Level                                                   0     0     0 
Check_spec~1.T_node~0.Battery_Depleted                                           true  true  true 
Check_spec~1.T_node~0.Battery_Low                                               false false false 
Check_spec~1.T_node~0.Battery_Unable_To_Charge                                  false false false 
Check_spec~1.T_node~0.CPU_In_Error                                               true  true  true 
Check_spec~1.T_node~0.Commanded_Flow_Rate                                           0     0     0 
Check_spec~1.T_node~0.Config_Timer                                                  1     1     1 
Check_spec~1.T_node~0.Config_Warning_Duration                                       0     0     0 
Check_spec~1.T_node~0.Current_System_Mode                                           9     9     9 
Check_spec~1.T_node~0.Disable_Audio                                                 0     0     0 
Check_spec~1.T_node~0.Door_Open                                                  true  true  true 
Check_spec~1.T_node~0.Flow_Rate                                                   255   255   255 
Check_spec~1.T_node~0.Flow_Rate_High                                              255   255   255 
Check_spec~1.T_node~0.Flow_Rate_Low                                               255   255   255 
Check_spec~1.T_node~0.Flow_Rate_Not_Stable                                      false false false 
Check_spec~1.T_node~0.Humidity                                                  false false false 
Check_spec~1.T_node~0.In_Therapy                                                false false false 
Check_spec~1.T_node~0.Infusion_Initiate                                          true  true  true 
Check_spec~1.T_node~0.Logging_Failed                                            false false false 
Check_spec~1.T_node~0.Low_Reservoir                                                 1     1     1 
Check_spec~1.T_node~0.Max_Duration_Over_Infusion                                    0     0     0 
Check_spec~1.T_node~0.Max_Duration_Under_Infusion                                   0     0     0 
Check_spec~1.T_node~0.Max_Idle_Duration                                             2     2     2 
Check_spec~1.T_node~0.Max_Paused_Duration                                           2     2     2 
Check_spec~1.T_node~0.Memory_Corrupted                                          false false false 
Check_spec~1.T_node~0.Notification_Cancel                                        true  true  true 
Check_spec~1.T_node~0.Occlusion                                                 false false false 
Check_spec~1.T_node~0.Pump_Overheated                                           false false false 
Check_spec~1.T_node~0.Pump_Too_Hot                                              false false false 
Check_spec~1.T_node~0.RTC_In_Error                                               true  true  true 
Check_spec~1.T_node~0.Reservoir_Empty                                            true  true  true 
Check_spec~1.T_node~0.Reservoir_Volume                                              0     0     0 
Check_spec~1.T_node~0.Supply_Voltage                                            false false false 
Check_spec~1.T_node~0.System_Monitor_Failed                                     false false false 
Check_spec~1.T_node~0.System_On                                                  true  true  true 
Check_spec~1.T_node~0.Temp                                                      false false false 
Check_spec~1.T_node~0.Tolerance_Max                                                 0     0     0 
Check_spec~1.T_node~0.Tolerance_Min                                               100   100   100 
Check_spec~1.T_node~0.VTBI_High                                                     0     0     0 
Check_spec~1.T_node~0.Volume_Infused                                                1     1     1 
Check_spec~1.T_node~0.Watchdog_Interrupted                                       true  true  true 
Check_spec~1.T_node~0.const_hole_1_1                                                4     4     4 
Check_spec~1.T_node~0.const_hole_1_6                                               -1    -1    -1 
Check_spec~1.T_node~0.const_hole_3_3                                                3     3     3 
Check_spec~1.T_node~0.const_hole_3_8                                                1     1     1 
Check_spec~1.T_node~0.inner_hole_0_0                                                4     4     4 
Check_spec~1.T_node~0.inner_hole_0_5                                                7     7     7 
Check_spec~1.T_node~0.inner_hole_2_2                                                3     3     3 
Check_spec~1.T_node~0.inner_hole_2_7                                                7     7     7 
Check_spec~1.T_node~0.inner_hole_4_4                                              530   530   530 
Check_spec~1.T_node~0.inner_hole_4_9                                                3     3     3 
Check_spec~1.T_node~0.out_Audio_Notification_Command                                0     0     0 
Check_spec~1.T_node~0.out_Highest_Level_Alarm                                       4     4     4 
Check_spec~1.T_node~0.out_Is_Audio_Disabled                                         0     0     0 
Check_spec~1.T_node~0.out_Log_Message_ID5                                           0     0     0 
Check_spec~1.T_node~0.out_Notification_Message                                      2     2     2 
Check_spec~1.T_node~0.p1                                                         true  true  true 
Check_spec~1.T_node~0.repairNode_50_0~0.R                                       false false false 
Check_spec~1.T_node~0.repairNode_50_0~0.R_l                                     false false false 
Check_spec~1.T_node~0.repairNode_50_0~0.R_r                                     false false false 
Check_spec~1.T_node~0.repairNode_50_0~0.System_On                                true  true  true 
Check_spec~1.T_node~0.repairNode_50_0~0.const_hole_1_1                              4     4     4 
Check_spec~1.T_node~0.repairNode_50_0~0.const_hole_3_3                              3     3     3 
Check_spec~1.T_node~0.repairNode_50_0~0.inner_hole_0_0                              4     4     4 
Check_spec~1.T_node~0.repairNode_50_0~0.inner_hole_2_2                              3     3     3 
Check_spec~1.T_node~0.repairNode_50_0~0.inner_hole_4_4                            530   530   530 
Check_spec~1.T_node~0.repairNode_50_0~0.out_Highest_Level_Alarm                     4     4     4 
Check_spec~1.T_node~0.repairNode_11279_0~0.Audio_Level                              0     0     0 
Check_spec~1.T_node~0.repairNode_11279_0~0.R                                     true  true  true 
Check_spec~1.T_node~0.repairNode_11279_0~0.R_l                                   true  true  true 
Check_spec~1.T_node~0.repairNode_11279_0~0.R_r                                   true  true  true 
Check_spec~1.T_node~0.repairNode_11279_0~0.const_hole_1_6                          -1    -1    -1 
Check_spec~1.T_node~0.repairNode_11279_0~0.const_hole_3_8                           1     1     1 
Check_spec~1.T_node~0.repairNode_11279_0~0.inner_hole_0_5                           7     7     7 
Check_spec~1.T_node~0.repairNode_11279_0~0.inner_hole_2_7                           7     7     7 
Check_spec~1.T_node~0.repairNode_11279_0~0.inner_hole_4_9                           3     3     3 
Check_spec~1.T_node~0.repairNode_11279_0~0.out_Audio_Notification_Command           0     0     0 
Check_spec~1.T_node~0.repairNode_11279_0~0.out_Is_Audio_Disabled                    0     0     0 
Check_spec~1.Temp                                                               false false false 
Check_spec~1.Tolerance_Max                                                          0     0     0 
Check_spec~1.Tolerance_Min                                                        100   100   100 
Check_spec~1.VTBI_High                                                              0     0     0 
Check_spec~1.Volume_Infused                                                         1     1     1 
Check_spec~1.Watchdog_Interrupted                                                true  true  true 
Check_spec~1.const_hole_1_1                                                         4     4     4 
Check_spec~1.const_hole_1_6                                                        -1    -1    -1 
Check_spec~1.const_hole_3_3                                                         3     3     3 
Check_spec~1.const_hole_3_8                                                         1     1     1 
Check_spec~1.inner_hole_0_0                                                         4     4     4 
Check_spec~1.inner_hole_0_5                                                         7     7     7 
Check_spec~1.inner_hole_2_2                                                         3     3     3 
Check_spec~1.inner_hole_2_7                                                         7     7     7 
Check_spec~1.inner_hole_4_4                                                       530   530   530 
Check_spec~1.inner_hole_4_9                                                         3     3     3 
Check_spec~1.k                                                                      0     0     0 
Check_spec~1.out_Audio_Notification_Command                                         0     0     0 
Check_spec~1.out_Highest_Level_Alarm                                                4     4     4 
Check_spec~1.out_Is_Audio_Disabled                                                  0     0     0 
Check_spec~1.out_Log_Message_ID5                                                    0     0     0 
Check_spec~1.out_Notification_Message                                               2     2     2 
Check_spec~1.p1                                                                  true  true  true 
Check_spec~1.step                                                                   0     1     2 
Check_spec~1.stepOK                                                              true  true  true 
Check_spec~2.Air_In_Line                                                         true  true  true 
Check_spec~2.Air_Pressure                                                       false false false 
Check_spec~2.Audio_Enable_Duration                                                  0     0     0 
Check_spec~2.Audio_Level                                                            1     1     1 
Check_spec~2.Battery_Depleted                                                    true  true  true 
Check_spec~2.Battery_Low                                                        false false false 
Check_spec~2.Battery_Unable_To_Charge                                           false false false 
Check_spec~2.CPU_In_Error                                                        true  true  true 
Check_spec~2.Commanded_Flow_Rate                                                    2     2     2 
Check_spec~2.Config_Timer                                                           0     0     0 
Check_spec~2.Config_Warning_Duration                                                0     0     0 
Check_spec~2.Current_System_Mode                                                    9     9     9 
Check_spec~2.Disable_Audio                                                          0     0     0 
Check_spec~2.Door_Open                                                          false false false 
Check_spec~2.Flow_Rate                                                              1     1     1 
Check_spec~2.Flow_Rate_High                                                         0     0     0 
Check_spec~2.Flow_Rate_Low                                                          1     1     1 
Check_spec~2.Flow_Rate_Not_Stable                                               false false false 
Check_spec~2.H_discovery~0.in                                                    true  true  true 
Check_spec~2.H_discovery~0.out                                                   true  true  true 
Check_spec~2.Humidity                                                           false false false 
Check_spec~2.In_Therapy                                                          true  true  true 
Check_spec~2.Infusion_Initiate                                                   true  true  true 
Check_spec~2.Logging_Failed                                                     false false false 
Check_spec~2.Low_Reservoir                                                          1     1     1 
Check_spec~2.Max_Duration_Over_Infusion                                             0     0     0 
Check_spec~2.Max_Duration_Under_Infusion                                            0     0     0 
Check_spec~2.Max_Idle_Duration                                                      2     2     2 
Check_spec~2.Max_Paused_Duration                                                    2     2     2 
Check_spec~2.Memory_Corrupted                                                    true  true  true 
Check_spec~2.Notification_Cancel                                                 true  true  true 
Check_spec~2.Occlusion                                                          false false false 
Check_spec~2.Pump_Overheated                                                    false false false 
Check_spec~2.Pump_Too_Hot                                                        true  true  true 
Check_spec~2.RTC_In_Error                                                        true  true  true 
Check_spec~2.Reservoir_Empty                                                    false false false 
Check_spec~2.Reservoir_Volume                                                       0     0     0 
Check_spec~2.Supply_Voltage                                                     false false false 
Check_spec~2.System_Monitor_Failed                                              false false false 
Check_spec~2.System_On                                                           true  true  true 
Check_spec~2.T_node~0.Air_In_Line                                                true  true  true 
Check_spec~2.T_node~0.Air_Pressure                                              false false false 
Check_spec~2.T_node~0.Audio_Enable_Duration                                         0     0     0 
Check_spec~2.T_node~0.Audio_Level                                                   1     1     1 
Check_spec~2.T_node~0.Battery_Depleted                                           true  true  true 
Check_spec~2.T_node~0.Battery_Low                                               false false false 
Check_spec~2.T_node~0.Battery_Unable_To_Charge                                  false false false 
Check_spec~2.T_node~0.CPU_In_Error                                               true  true  true 
Check_spec~2.T_node~0.Commanded_Flow_Rate                                           2     2     2 
Check_spec~2.T_node~0.Config_Timer                                                  0     0     0 
Check_spec~2.T_node~0.Config_Warning_Duration                                       0     0     0 
Check_spec~2.T_node~0.Current_System_Mode                                           9     9     9 
Check_spec~2.T_node~0.Disable_Audio                                                 0     0     0 
Check_spec~2.T_node~0.Door_Open                                                 false false false 
Check_spec~2.T_node~0.Flow_Rate                                                     1     1     1 
Check_spec~2.T_node~0.Flow_Rate_High                                                0     0     0 
Check_spec~2.T_node~0.Flow_Rate_Low                                                 1     1     1 
Check_spec~2.T_node~0.Flow_Rate_Not_Stable                                      false false false 
Check_spec~2.T_node~0.Humidity                                                  false false false 
Check_spec~2.T_node~0.In_Therapy                                                 true  true  true 
Check_spec~2.T_node~0.Infusion_Initiate                                          true  true  true 
Check_spec~2.T_node~0.Logging_Failed                                            false false false 
Check_spec~2.T_node~0.Low_Reservoir                                                 1     1     1 
Check_spec~2.T_node~0.Max_Duration_Over_Infusion                                    0     0     0 
Check_spec~2.T_node~0.Max_Duration_Under_Infusion                                   0     0     0 
Check_spec~2.T_node~0.Max_Idle_Duration                                             2     2     2 
Check_spec~2.T_node~0.Max_Paused_Duration                                           2     2     2 
Check_spec~2.T_node~0.Memory_Corrupted                                           true  true  true 
Check_spec~2.T_node~0.Notification_Cancel                                        true  true  true 
Check_spec~2.T_node~0.Occlusion                                                 false false false 
Check_spec~2.T_node~0.Pump_Overheated                                           false false false 
Check_spec~2.T_node~0.Pump_Too_Hot                                               true  true  true 
Check_spec~2.T_node~0.RTC_In_Error                                               true  true  true 
Check_spec~2.T_node~0.Reservoir_Empty                                           false false false 
Check_spec~2.T_node~0.Reservoir_Volume                                              0     0     0 
Check_spec~2.T_node~0.Supply_Voltage                                            false false false 
Check_spec~2.T_node~0.System_Monitor_Failed                                     false false false 
Check_spec~2.T_node~0.System_On                                                  true  true  true 
Check_spec~2.T_node~0.Temp                                                      false false false 
Check_spec~2.T_node~0.Tolerance_Max                                               100   100   100 
Check_spec~2.T_node~0.Tolerance_Min                                                99    99    99 
Check_spec~2.T_node~0.VTBI_High                                                     0     0     0 
Check_spec~2.T_node~0.Volume_Infused                                                1     1     1 
Check_spec~2.T_node~0.Watchdog_Interrupted                                       true  true  true 
Check_spec~2.T_node~0.const_hole_1_1                                                4     4     4 
Check_spec~2.T_node~0.const_hole_1_6                                               -1    -1    -1 
Check_spec~2.T_node~0.const_hole_3_3                                                3     3     3 
Check_spec~2.T_node~0.const_hole_3_8                                                1     1     1 
Check_spec~2.T_node~0.inner_hole_0_0                                                4     4     4 
Check_spec~2.T_node~0.inner_hole_0_5                                                7     7     7 
Check_spec~2.T_node~0.inner_hole_2_2                                                3     3     3 
Check_spec~2.T_node~0.inner_hole_2_7                                                7     7     7 
Check_spec~2.T_node~0.inner_hole_4_4                                              530   530   530 
Check_spec~2.T_node~0.inner_hole_4_9                                                3     3     3 
Check_spec~2.T_node~0.out_Audio_Notification_Command                                1     1     1 
Check_spec~2.T_node~0.out_Highest_Level_Alarm                                       4     4     4 
Check_spec~2.T_node~0.out_Is_Audio_Disabled                                         0     0     0 
Check_spec~2.T_node~0.out_Log_Message_ID5                                           0     0     0 
Check_spec~2.T_node~0.out_Notification_Message                                      3     3     3 
Check_spec~2.T_node~0.p1                                                         true  true  true 
Check_spec~2.T_node~0.repairNode_50_0~0.R                                       false false false 
Check_spec~2.T_node~0.repairNode_50_0~0.R_l                                     false false false 
Check_spec~2.T_node~0.repairNode_50_0~0.R_r                                     false false false 
Check_spec~2.T_node~0.repairNode_50_0~0.System_On                                true  true  true 
Check_spec~2.T_node~0.repairNode_50_0~0.const_hole_1_1                              4     4     4 
Check_spec~2.T_node~0.repairNode_50_0~0.const_hole_3_3                              3     3     3 
Check_spec~2.T_node~0.repairNode_50_0~0.inner_hole_0_0                              4     4     4 
Check_spec~2.T_node~0.repairNode_50_0~0.inner_hole_2_2                              3     3     3 
Check_spec~2.T_node~0.repairNode_50_0~0.inner_hole_4_4                            530   530   530 
Check_spec~2.T_node~0.repairNode_50_0~0.out_Highest_Level_Alarm                     4     4     4 
Check_spec~2.T_node~0.repairNode_11279_0~0.Audio_Level                              1     1     1 
Check_spec~2.T_node~0.repairNode_11279_0~0.R                                     true  true  true 
Check_spec~2.T_node~0.repairNode_11279_0~0.R_l                                   true  true  true 
